baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
4266.2547104062	9.06926656303802	0.150388519452432	60.3055778197659	0	0	RPL36A
543.891069387186	6.66773199901783	0.134543303950932	49.5582597068492	0	0	RPP14
11509.8478399	6.84831707578992	0.155819911988149	43.950205005319	0	0	RPS10
242.00289032361	6.21524142414419	0.157287551806821	39.5151514073897	0	0	SCLY
337.823320986726	5.49303067661728	0.111257488457993	49.3722333008738	0	0	SCNM1
898.219686894943	4.65622674243029	0.100926868461695	46.1346598125896	0	0	SENP3
692.244590194191	8.83170285725421	0.200704257394512	44.0035651057181	0	0	ST6GALNAC6
902.173077559254	4.13134257174521	0.104253835605256	39.6277273422153	0	0	WBP1
2209.38980566542	14.149453172548	0.357620946684765	39.565504492164	0	0	ZC3H11A
4600.57075836169	15.2077869208814	0.372888668411832	40.7837196706802	0	0	ZFP36
410.612521564517	6.44921070246961	0.137705482847155	46.8333618177561	0	0	ZNF197
185.161341066654	6.14725550251133	0.16406178675678	37.4691488129686	2.93013031337432e-307	9.86477205502687e-305	GNG10
1034.95316985233	5.34648561796977	0.142925421468539	37.4075203909519	2.94871971247927e-306	9.73644566601327e-304	PILRB
512.820117474075	9.55983767289198	0.25757550116057	37.1147008539933	1.6275472351975e-301	5.2726388732719e-299	MRPS24
212.522093002288	5.30762071325029	0.143125548481203	37.0836707322546	5.15054002408222e-301	1.63768096691651e-298	FAM156A
170.310577201643	6.52910296496443	0.177588319879455	36.7653850737274	6.60172603319611e-296	2.0609388361814e-293	BLOC1S5
307.893005041462	4.66596825477142	0.128513659205753	36.307177646394	1.24653597295781e-288	3.82196833137243e-286	EDEM2
7067.6781645389	15.8272839187838	0.439870141296325	35.9817192231776	1.61599186068909e-283	4.86782109614592e-281	SCARNA13
622.443121103966	3.9294767460166	0.109568762643619	35.8631114489953	1.14884046813552e-281	3.40096393756671e-279	CROCCP2
759.862656017123	12.6101277558201	0.352111356164008	35.8128970709665	6.95690863813897e-281	2.02457832740417e-278	C17orf49
129.246415221368	5.36039811020054	0.149706388008529	35.8060746873082	8.88381861397316e-281	2.54225276003199e-278	TTC4
793.5342389988	12.6730523007611	0.354767015502789	35.7221831426474	1.78909759866222e-279	5.03586979820168e-277	PYURF
680.81664472056	4.64876397679296	0.130366484142739	35.6591957462241	1.69715262961954e-278	4.70001784686573e-276	NPEPL1
2294.21307952602	9.48452912645612	0.267019925987651	35.5199301751539	2.42077926525181e-276	6.59758412450373e-274	RNU2-1
191.06954680294	3.45219181497811	0.0973069504679757	35.4773405021489	1.09919438663737e-275	2.94893244040057e-273	ATRIP
350.008931882994	5.46276598188319	0.15413897318557	35.4405240218286	4.05961141175499e-275	1.07236196830513e-272	UPK3BL1
751.641405018189	12.5934949079804	0.357771332934119	35.1998434438552	2.01059865532439e-271	5.23060286544239e-269	RBM14-RBM4
124.510567962538	4.45689386123203	0.128035808067526	34.8097452462789	1.7321359038563e-265	4.43892141331532e-263	PAM16
217.39020972688	7.39878626624561	0.212724650600489	34.7810479197403	4.70541286487318e-265	1.18811674838048e-262	BOLA2-SMG1P6
536.251143460768	12.1064864457241	0.349474104874013	34.6420128898779	5.89238492254554e-263	1.46626448000155e-260	NPIPA1
281.109939803171	4.91994074831414	0.142830909931504	34.4459105572705	5.18476465178404e-260	1.27174870101617e-257	AGAP6
289.457829988485	6.07504629006382	0.176771921778948	34.366579425779	7.96396939948572e-259	1.92593457167845e-256	CA5B
1021.26276304138	13.0360957099032	0.380749865298241	34.2379522569024	6.59099400255657e-257	1.57176898644301e-254	H2BC20P
238.700832357813	3.96004994813501	0.116111533952425	34.1055691311216	6.09925070537024e-255	1.43457718645489e-252	OVCA2
405.230256720703	6.98888337003673	0.20517856868022	34.0624433389494	2.65579412484501e-254	6.16216015183633e-252	ZNF117
538.276120799095	12.1119462980141	0.356775273040534	33.9483905226752	1.2883151589083e-252	2.9493828371274e-250	HNRNPUL2-BSCL2
1698.69423459317	3.02164345277158	0.0891870163090687	33.8798580535577	1.31914808169554e-251	2.98023323193585e-249	UBE2V1
736.883597072678	12.5661168746951	0.372110921701753	33.7698147026354	5.47311022867349e-250	1.22043250164057e-247	CHTF8
200.159342144403	4.93036842277254	0.14692393992747	33.5572843010232	7.04925378329062e-247	1.55173958280897e-244	C11orf98
1041.80363657237	3.37189299657493	0.100634820316325	33.5062256381644	3.91158727183893e-246	8.50151309588283e-244	ERCC5
186.244965629758	4.01615083388559	0.120368576169777	33.3654427233642	4.34997587552588e-244	9.33613572284742e-242	ZNF761
405.653948957098	11.7049905453916	0.353712080617156	33.0918596983422	3.89168952972583e-240	8.24942089202376e-238	KTI12
460.605366391222	11.8102955475479	0.358607973420332	32.9337226802394	7.23549658601728e-238	1.51504239490142e-235	SLX1A
317.148547959806	4.91878448097914	0.150330690706086	32.7197623976593	8.17735437201499e-235	1.69162860924696e-232	BCAP29
4498.79576906474	8.8922617602871	0.27389995586953	32.4653639758995	3.28811930376932e-231	6.72107243401419e-229	SNORD3B-1
185.809861111997	8.23686959950927	0.253953726167238	32.4345294074756	8.95170740798479e-231	1.80824489641293e-228	AARSD1
798.025744055441	3.87245692967189	0.119794553750107	32.3258178977811	3.03473054806967e-229	6.05887482678562e-227	HNRNPA1L3
372.504228235734	-7.01443918787038	0.21774828228713	-32.2135224865788	1.14129273062584e-227	2.25241335457996e-225	SCARNA21
511.238487021457	12.0380402675003	0.373868088384288	32.1986300556541	1.84457681689539e-227	3.59902090296521e-225	P2RY11
348.433946465654	11.483837243348	0.356888209504857	32.1776874032363	3.62192150019437e-227	6.98745979307162e-225	JMJD7-PLA2G4B
209.060810910015	3.16740043499563	0.0988830325393249	32.0317890102731	3.93692473203042e-225	7.51077751655137e-223	C8orf76
75.3633033252514	4.98434402885747	0.156686339423933	31.8109673579887	4.56528195698446e-222	8.61383419795858e-220	GLUD2
353.422568567872	4.0244850093961	0.126516610644001	31.8099338016602	4.71802649543325e-222	8.80527336158575e-220	RTEL1
306.200603464138	11.2999688071687	0.356709950797937	31.678311137358	3.09133972969677e-220	5.70734442568748e-218	SNX15
270.321972261243	4.17967220575379	0.131993535174056	31.6657342364698	4.60589390483725e-220	8.41310620702718e-218	SERF1A
260.313854665526	11.0639548436887	0.35031366531012	31.5829952962131	6.32132728817394e-219	1.14249673197838e-216	BOLA2
334.092630217125	4.43566207615101	0.141105224990555	31.4351369798526	6.70142138109727e-217	1.19857713659833e-214	TAX1BP3
317.711610126439	11.3509392381471	0.363013514865465	31.2686408999231	1.24586591152243e-214	2.20531110317939e-212	SLX1B-SULT1A4
283.519307514315	11.1874359386315	0.358004713851051	31.2494095909757	2.27412813748731e-214	3.98436531843439e-212	BOLA2B
258.565441769075	11.0532094357621	0.357755758535811	30.8959651159764	1.353227378231e-209	2.34696101860871e-207	POLR2J2
130.032129665102	7.54950142396601	0.244971191024561	30.8179153327834	1.50803716598351e-208	2.58929981399369e-206	RPP21
278.174433987563	11.158483854573	0.363604418944999	30.6885265227235	8.09741572575889e-207	1.37656067337901e-204	N4BP2L2-IT2
139.426381959351	-3.60907559317236	0.117765394272748	-30.6463169037047	2.95882879849837e-206	4.98069514413892e-204	ZNF320
420.216746035212	3.53475877813609	0.115411913242678	30.6273302193987	5.29680406210845e-206	8.82972094625263e-204	BRIX1
18.4728802268535	-4.0660381799575	0.133378352078355	-30.4849933786021	4.11998396030739e-204	6.80193505754596e-202	CAMSAP1-DT
296.696900402462	10.9416645266845	0.359024548408802	30.4760902149393	5.40602455648591e-204	8.8401372985584e-202	SLX1B
364.687746976433	11.4722596199754	0.376534936716528	30.4679818558569	6.92305898751191e-204	1.12140493222245e-201	SLX1A-SULT1A3
347.147211281364	5.266930336967	0.173693948609387	30.3230502797284	5.69572286612541e-202	9.13977211321245e-200	KLHL23
29.832189655152	-5.49595969845887	0.181972384498665	-30.2021634414489	2.2186127599076e-200	3.52718343403829e-198	SNORA28
1161.31502939055	2.65913474245509	0.0880643470957181	30.1953608940613	2.72518249402946e-200	4.29278746995283e-198	NOMO2
216.202662123769	10.7982089370943	0.357675386904707	30.1899692638653	3.20753030431156e-200	5.00666321136632e-198	RPS10-NUDT3
228.18919616018	10.8753955439677	0.360555754666343	30.162867748517	7.27340158456367e-200	1.12508383069332e-197	HEIH
65.9193241965475	4.87110164521817	0.161936235742518	30.0803685035839	8.752878371358e-199	1.34184751460908e-196	LINC02245
213.181280550205	10.7767902846266	0.360023802026916	29.9335494596575	7.20436779699663e-197	1.09468137234011e-194	RAB4B
385.724962551093	3.59560474506215	0.120201510901291	29.9131410088084	1.3277317265091e-196	1.99975032843519e-194	ACAD11
191.214496430603	10.6181834656587	0.355485568817684	29.8695204448774	4.89789135678652e-196	7.31276474748039e-194	MIR600HG
281.85655436918	10.028970573889	0.336051265654624	29.8435732844294	1.06372767979923e-195	1.57450036742697e-193	NPIPA9
194.828536514287	10.6440693380034	0.356758290459258	29.8355206386409	1.35301573980752e-195	1.98557950876026e-193	STIMATE-MUSTN1
284.888465728548	10.4170430273182	0.351001691243974	29.6780422635557	1.47476063782292e-193	2.14590170774742e-191	RTEL1-TNFRSF6B
221.453394920636	10.8298554347037	0.36544813988804	29.6344522044128	5.37995381066949e-193	7.76250478396598e-191	SULT1A3
883.382607717519	2.49659913722076	0.0845160386141671	29.539945058455	8.8417368365662e-192	1.26510517903201e-189	CCZ1B
1313.14401385793	9.65673757040617	0.326929783034027	29.5376501975076	9.46261032465306e-192	1.34275222540738e-189	H3C15
513.863975674486	8.56334518884609	0.289921916015391	29.5367294288697	9.72379814702128e-192	1.36850503429799e-189	SNHG22
101.051472421334	7.06504652220229	0.239556334874244	29.4922132863283	3.62323204628217e-191	5.05647207576065e-189	PET117
164.905432829236	10.406617297244	0.352863002729232	29.4919479139314	3.65173289105603e-191	5.05647207576065e-189	TEN1
173.25254267867	6.35795482251422	0.216208794920498	29.4065503896458	4.52855484229199e-190	6.22042293137228e-188	CHKB-CPT1B
1466.53528043402	3.12733316495879	0.106395414182775	29.393495847353	6.65021858882073e-190	9.06224231508349e-188	CORO7
84101.7238837393	8.75354307315644	0.298224845007878	29.3521590158768	2.24262784004789e-189	3.03196220579703e-187	RNU1-1
206.677185027211	4.00411330959077	0.136824488982118	29.2645953906254	2.92821123843474e-188	3.9279208565566e-186	LAMTOR5-AS1
633.464554733778	5.41407646472041	0.186108769431799	29.0909261355599	4.67598461921717e-186	6.22377177612084e-184	NPIPB3
742.228306798802	4.85955788968434	0.167286657209307	29.049285643888	1.57110188351452e-185	2.07506302614957e-183	TXNDC5
141.804266055185	8.13128645919718	0.281350812913715	28.9008813409432	1.16386197548446e-183	1.52545878771512e-181	EGFL8
29.7178422629363	-5.58650433728014	0.193696660461112	-28.8415108653963	6.47463278998615e-183	8.42192765182289e-181	PKD1L1
122.940246216483	9.98112535797064	0.347637561147269	28.7112972632505	2.75747414301733e-181	3.55983691997049e-179	INAFM1
168.921983684665	8.50989934824854	0.296628427277043	28.6887518717164	5.2706412960569e-181	6.75350082487291e-179	MSH5-SAPCD1
435.036170205543	-6.86374870829261	0.240170335329437	-28.5786697964914	1.2372304117091e-179	1.57357379029965e-177	LINC00674
158.783094369593	10.352790323349	0.362376963990244	28.569118216984	1.62601888527915e-179	2.05284884266493e-177	TREX1
15610.7470178858	7.58812228199626	0.267576051452851	28.3587497490721	6.5289832411227e-177	8.18267461679392e-175	SNORD3B-2
179.435996549885	3.72730959395175	0.132209049847038	28.1925450509185	7.21736479929753e-175	8.97986620318396e-173	STX18-AS1
164.720223598022	3.95040835510707	0.140493445931695	28.1180971034598	5.88642134081769e-174	7.2712125483338e-172	AGAP4
128.733937880324	7.62529214733851	0.272517463883457	27.9809302445274	2.77269440244524e-172	3.40051163499891e-170	PGAM4
1616.71954650916	1.90245396420522	0.0681527047045357	27.9145776011823	1.77537192992825e-171	2.16192454162184e-169	SPECC1L
348.973996995151	4.50108019718067	0.161254712925164	27.9128598199146	1.86268870467224e-171	2.2522792295227e-169	CPT1B
160.934546077604	8.7705374862668	0.314934844436438	27.8487364647164	1.11576497501669e-170	1.33969822524731e-168	FAM156B
231.516865432614	2.87894094431663	0.103498815609224	27.8161728457505	2.76497800528369e-170	3.29685224657784e-168	TBC1D7
717.91356059422	5.72187647366541	0.206391808574495	27.7233699979918	3.6506115962472e-169	4.32282766259065e-167	LRRC37A
1801.01205232752	2.68089029507729	0.0968375144688511	27.6844186861036	1.07553154213684e-168	1.26485456017052e-166	TSC22D4
116.543017060027	9.90238395744702	0.358258828143961	27.6403068941762	3.64968878067649e-168	4.26293580708948e-166	FSBP
146.770753254019	8.34568109191026	0.302448219683037	27.5937517524701	1.32240608378323e-167	1.53416976071338e-165	MYCBP
84.2478132969713	9.44470872561046	0.342616142611293	27.5664440490936	2.81113843374189e-167	3.23941254411733e-165	CSNK2A3
138.314704740425	7.90685756787938	0.287079194903548	27.542426299948	5.45348261206765e-167	6.2424197632801e-165	FKBP2
168.662055710034	10.4383387316802	0.38013026880604	27.4598988511654	5.29235379567659e-166	6.01786189879252e-164	FMC1-LUC7L2
190.251318008703	10.6132915413766	0.386927694021727	27.4296508245817	1.21522290286698e-165	1.37272218698856e-163	DERPC
221.246714025787	10.8296201143614	0.395858879549443	27.3572747103398	8.84803154872121e-165	9.92945762689824e-163	ISY1-RAB43
277.739607801591	3.9806607257021	0.145520778887705	27.354586445513	9.52417216475475e-165	1.06188335109636e-162	COX16
130.770131002605	3.71138279022374	0.135716121990413	27.3466610730736	1.18329248191747e-164	1.31078270416277e-162	TIMM23B-AGAP6
118.961823532519	6.73269328246653	0.246347339736753	27.3300831649374	1.86287053897568e-164	2.05035174065464e-162	POC1B-GALNT4
4.73610677712998	-6.53900989525909	0.23997956663111	-27.248194448616	1.74577542966594e-163	1.90923338390855e-161	SEMA3F-AS1
717.269911070303	4.71653538735514	0.173267931097988	27.2210521443105	3.65978061143329e-163	3.97711601888035e-161	NPIPB4
1862.50475758991	2.81719236439801	0.103499256309558	27.2194454805744	3.82361326467159e-163	4.12902136820196e-161	GTF2IP1
137.915156835187	-3.73926997128397	0.13737651024863	-27.2191364048808	3.8559599958083e-163	4.13792707050178e-161	KMT2E-AS1
14.3179503126883	-3.63200321458321	0.134288227687825	-27.0463262276899	4.2190662003293e-161	4.49946376768038e-159	PANK2-AS1
148.584281942795	3.39911332741668	0.126118058767438	26.9518367205814	5.42842387261598e-160	5.75345912918619e-158	FNTB
2476.10719000809	2.72930675636023	0.101304603466477	26.9415866897242	7.15801563328124e-160	7.54006922843183e-158	ARF3
362.78989714701	4.50177898055082	0.167629148565655	26.8555857920355	7.25824975653534e-159	7.59903343412876e-157	WASH5P
45.248303014095	-3.29496764370355	0.123069879956434	-26.7731442077456	6.64083958093384e-158	6.91049791543236e-156	RPL23AP53
132.77916158595	10.0929499906676	0.377540886133431	26.7333959350313	1.92616541063371e-157	1.99230482533619e-155	PPAN-P2RY11
54.330693444719	3.84235766676957	0.144145720205116	26.6560648578534	1.52221597444645e-156	1.56505678330811e-154	PABPC3
12.7000422872342	-3.5313218686235	0.133502443848792	-26.4513649849223	3.51917384166588e-154	3.5966794560359e-152	ANKRD17-DT
89.9366259811754	-4.9995483352692	0.189673876707692	-26.358655298505	4.08426768422428e-153	4.14951929811425e-151	MIF-AS1
374.07506963247	2.25995616991118	0.085772609031479	26.3482269623134	5.37823130211448e-153	5.43201361513563e-151	ASB3
114.220971512238	5.68059515681944	0.215761204316593	26.3281583675448	9.1311336843561e-153	9.1685125941751e-151	ABCF2-H2BK1
2337.71164233136	2.1918650523549	0.0833065251078104	26.3108447929897	1.4411556918325e-152	1.43864204818395e-150	HNRNPUL2
3066.9718159115	3.30204769424225	0.125582709476532	26.2938083435707	2.25734528232182e-152	2.24038257210784e-150	PABPN1
99.910665381708	2.21919928390727	0.0845149184157717	26.2580775738303	5.78000792708695e-152	5.70360552345304e-150	DUS4L
545.624654329166	7.00652918235814	0.266888436876889	26.2526517234995	6.66632540731072e-152	6.54061755677286e-150	SCARNA16
131.186858766419	10.0762742972196	0.383927690987295	26.2452397515476	8.10034620933423e-152	7.902440023538e-150	LY75-CD302
81.8339954715133	9.39054859354217	0.358182560421141	26.2172133185408	1.69139693702341e-151	1.64075058806169e-149	BORCS8-MEF2B
1517.5151514206	2.50746896377953	0.0959482818185836	26.1335473262625	1.51610713475635e-150	1.46244716313295e-148	GTF2IP4
1984.44752077441	3.52709768772142	0.135161624149051	26.0954077011673	4.11072150760448e-150	3.94307755785302e-148	RPL13AP5
145.105771275343	-3.55721497749824	0.1368437380115	-25.9947223686575	5.68154955805191e-149	5.4195669950973e-147	VIM-AS1
69.9258875790153	9.163966885839	0.352972076574447	25.96229983622	1.32071388400795e-148	1.25285399936003e-146	TMED7-TICAM2
887.798578033455	5.59496802228963	0.216020016518206	25.9002295827438	6.62015752274643e-148	6.24550025634925e-146	SNORA53
407.205239194517	11.7095059211163	0.452970604925657	25.8504763748149	2.4032764431838e-147	2.25487740598174e-145	SNORA17B
66.7895604841759	9.10361856605977	0.352381115560072	25.834581264636	3.62631173651803e-147	3.37520253320482e-145	DNAJC25-GNG10
54.9399042532786	-3.58438265011827	0.138744184652511	-25.8344712543843	3.63664804101859e-147	3.37520253320482e-145	LINC01004
420.091926803536	-2.18084612309267	0.0846091669812177	-25.7755300152854	1.66818015058999e-146	1.53992759062528e-144	PRPF18
207.142252205539	10.7343423591287	0.418509854055085	25.6489596484288	4.34256102189576e-145	3.98726057464975e-143	SNORA7A
74.1332287407695	9.25300265287046	0.360942598425204	25.6356625492291	6.11013960245158e-145	5.580377498622e-143	ATP5MF-PTCD1
84.5629826886067	9.04911031657055	0.353214183055982	25.6193288680492	9.29220976176241e-145	8.44165299520956e-143	PNISR-AS1
178.822802242758	5.4157345572231	0.211867247190511	25.5619244080388	4.04646550239855e-144	3.65672698295701e-142	AGAP9
64.5246298693284	9.04637236625973	0.354399574290454	25.5259120566709	1.01669867281785e-143	9.13964199595946e-142	CDK3
16.9493360945063	-3.14723219423735	0.123547628516554	-25.4738373534676	3.84392935295006e-143	3.43751390573711e-141	H3-3A-DT
97.1812383340888	9.32843431315898	0.367349953639284	25.39386277511	2.94793882966255e-142	2.62259635778788e-140	FAM226B
68.519947485775	6.83573903700231	0.269663454254	25.3491488341005	9.18271739637824e-142	8.12717823174301e-140	TRIM34
192.053657375237	4.02686711117701	0.158871727277867	25.3466565774412	9.78249604816392e-142	8.61361318702433e-140	SGK3
59.6906266332907	4.25228901796693	0.168292765313204	25.2672122301463	7.32748224903951e-141	6.41902399061267e-139	CENPS
73.5719624354325	6.06083280444447	0.240082942457522	25.2447455966882	1.29349840362158e-140	1.1273790654915e-138	MEF2B
367.191139640582	3.93389642941643	0.156128747261409	25.196490066175	4.37668745603279e-140	3.79533957677187e-138	NPIPA5
248.093146879451	5.58576835119697	0.222864221511368	25.0635490673053	1.24259928494716e-138	1.07172265897273e-136	LINC01619
118.904171018815	9.92983383907147	0.396189178687034	25.0633646077332	1.24836652180865e-138	1.07172265897273e-136	SNORD89
137.012825362173	4.01980881958553	0.160613872806248	25.0277809092786	3.04794101891322e-138	2.60363916889253e-136	EIF5AL1
98.7779312507731	6.08128681591789	0.245241558771114	24.7971300068012	9.62732451619627e-136	8.18322583876683e-134	CNTF
74.3657414746296	-2.54355397809889	0.10285526123965	-24.7294493975614	5.15898091083541e-135	4.36353213000216e-133	ASPRV1
74.1978164306733	4.58908089957703	0.185816153701033	24.6968888773824	1.15504680762546e-134	9.721643964181e-133	MDP1
169.806278588138	-3.46235572294452	0.140256473892723	-24.6858888352829	1.51617579109876e-134	1.26988967478857e-132	IMMP2L
200.845276628162	3.02523633447403	0.122689477567297	24.6576674255919	3.0453131678795e-134	2.53825374235393e-132	RALGAPA1P1
62.1943666494787	8.99928203322806	0.365501430822412	24.6217422814976	7.39084405629763e-134	6.1304730650546e-132	SNORA59B
450.43732840774	11.8546547594812	0.482917634100705	24.5479848371183	4.54470959494079e-133	3.75157037236218e-131	TRGC1
40.4722834949749	-4.43292309080461	0.18126385578798	-24.4556371789293	4.38338023560241e-132	3.60108318877002e-130	ADAM20
76.2018883878474	9.28960603302981	0.380692810642613	24.40184257052	1.63487174462772e-131	1.33670227882181e-129	NSFP1
200.61937689718	4.20498393753953	0.172471812929123	24.3807023659429	2.74029250933161e-131	2.22989679550823e-129	AHCTF1P1
382.049761643427	4.33019590266752	0.177736218512099	24.3630473232598	4.21678565252461e-131	3.41519856857772e-129	ADORA2A
62.0976251959219	8.83527565441808	0.362696407021742	24.3599756804	4.54500428981339e-131	3.66374289465239e-129	ZNF20
9717.17419949803	7.00877604372822	0.288618856046384	24.2838466610852	2.90422447129192e-130	2.33016514822814e-128	RNU1-3
69.7382363421857	9.1667452954348	0.378072031923664	24.2460285908841	7.28176155253378e-130	5.81524864451186e-128	NME1-NME2
577.905163859418	-3.0670499953637	0.126572800212728	-24.2315093780732	1.03594343455258e-129	8.23479109780917e-128	SMYD3
4.69816111694077	-6.9023885955167	0.287436565144852	-24.0136065919041	2.00474602431855e-127	1.58624374366588e-125	GTF2I-AS1
23.8225283257685	-4.59596522938612	0.191549439782372	-23.9936239678268	3.24138990631781e-127	2.55296627025123e-125	SIRT4
334.748282028357	-1.58411505829716	0.066061853894264	-23.9792704097077	4.57629365836433e-127	3.58789781342994e-125	CYP20A1
208.492740341723	9.55545607399475	0.400007547791724	23.8881894272907	4.06333614803511e-126	3.17124916644376e-124	GIMAP5
238.56842827393	-2.64758502498435	0.11105520894682	-23.8402597239017	1.27790996282104e-125	9.92837740345576e-124	AUH
46.2186234452176	8.56615220845786	0.360216323706617	23.7805775160669	5.30570177491534e-125	4.10355403041876e-123	ZNF137P
1904.77044463532	2.44598904795685	0.103673419141778	23.593212881422	4.52483211278582e-123	3.48391781957545e-121	PDPR
232.755883743132	2.94170139544808	0.12481846338406	23.5678385688552	8.23993404156528e-123	6.3160565845391e-121	PDF
71.7663937566464	4.16666167306547	0.177029617920582	23.536522995461	1.7250950771762e-122	1.31643922111624e-120	AGAP5
87.4832752433342	9.48833911877037	0.403496311642776	23.5153057041339	2.84435686419565e-122	2.1609560777982e-120	C18orf15
190.440538958592	-7.43844841137896	0.316471049585385	-23.5043566263777	3.68110142031422e-122	2.78433970866939e-120	RNU5F-1
15196.6920131773	7.34477893136107	0.312567094968792	23.4982474149891	4.25053750828771e-122	3.20095302707456e-120	RNVU1-7
76.0570568999347	2.86316967616053	0.121931705568025	23.481748761098	6.26700545774146e-122	4.6988857515031e-120	PSPN
71.9076980868604	4.74234029256313	0.203265411940016	23.3307784502097	2.16021128290283e-120	1.61264468380181e-118	SERF1B
212.185651489262	6.54213537268956	0.280603324380997	23.3145326667862	3.15754514503252e-120	2.34697186754149e-118	CD302
107.768322949252	8.00017784240426	0.34321078816788	23.3098087770219	3.5258477180907e-120	2.60943126377661e-118	GPRASP2
94.0085728767091	4.20474326173597	0.180882672488233	23.2456940396517	1.57259478326176e-119	1.15886061925341e-117	NPIPB9
148.914985636041	5.8613272626145	0.252333400442135	23.2285034495805	2.34649681261808e-119	1.72176710566891e-117	DBNDD2
260.058770821335	3.01612316691703	0.129886478964042	23.2212251111374	2.77950861442638e-119	2.030815442966e-117	NPHP3
456.829075366289	2.1600948513782	0.0930271210794282	23.2200548217963	2.85622046625312e-119	2.07802141549009e-117	C18orf32
111.164075789249	3.78156584874892	0.163400269643553	23.1429596597249	1.71156756923581e-118	1.23998376218477e-116	ARPC4-TTLL3
49.5575720381038	2.97099713165191	0.128507897914964	23.1191792866915	2.96981416959829e-118	2.14250879378163e-116	HTD2
421.821165088711	3.76676518873728	0.16391322994909	22.9802389343875	7.34819266559083e-117	5.27901540034287e-115	ARL17A
42.0457331649403	8.43711611139835	0.367622878300301	22.9504652985887	1.45779192792304e-116	1.04292864176827e-114	CKLF-CMTM1
13.095385986928	-2.88619045339528	0.125785592297851	-22.9453183045081	1.64092322036664e-116	1.1690726843857e-114	CDKL3
41.1301957401468	8.39800654189619	0.366060342180785	22.9415907002258	1.78772703414303e-116	1.26839971802627e-114	SAPCD1
267.998926099254	3.52363192269085	0.154393268666921	22.8224452601786	2.74514875206227e-115	1.93967917995511e-113	TRIM69
155.11300165594	3.25693991424595	0.142966207838962	22.7811869915062	7.0455855302851e-115	4.95789768668013e-113	EIF2S3B
457.216233918809	1.94001061561607	0.0853678455912997	22.7253083661489	2.51854869618657e-114	1.76504004544993e-112	ABCF2
